cnt,pr
14655,0.9508712379077205
14658,0.9756079902258088
14660,0.9756079902258088
14664,0.9995062334906143
14665,0.9522811551343663
14669,0.9727212204435158
14670,0.9518109505924418
14671,0.9518109505924418
14676,0.9760899507536389
14686,0.9756079902258088
14690,0.9290531038905507
14694,0.9760899507536389
14695,0.9995062334906143
14699,0.9760899507536389
14702,0.9760899507536389
14703,0.9285943685824087
14704,0.9980263963131797
14705,0.9995062334906143
14710,0.9995062334906143
14715,0.9990127107865944
14717,0.9770545862075101
14719,0.9285943685824087
14721,0.9985194317675573
14728,0.9751262676739462
14730,0.9513409782217727
14734,0.9746447829805465
14736,0.976572149374999
14739,0.9990127107865944
14740,0.9059440856676877
14742,0.9043794147819353
14747,0.9990127107865944
14750,0.9756079902258088
14758,0.9995062334906143
14759,0.9746447829805465
14761,0.9285943685824087
14763,0.9995062334906143
14766,0.9985194317675573
14767,0.9290531038905507
14770,0.9985194317675573
14774,0.9995062334906143
14775,0.9756079902258088
14779,0.9990127107865944
14782,0.9990127107865944
14785,0.9760899507536389
14787,0.9751262676739462
14788,0.9756079902258088
14789,0.9990127107865944
14792,0.9756079902258088
14796,0.9746447829805465
14797,0.9990127107865944
14799,0.976572149374999
14800,0.9770545862075101
14801,0.9995062334906143
14806,0.9760899507536389
14809,0.9995062334906143
14811,0.9758489407353816
14815,0.9746447829805465
14820,0.9499324529911966
14827,0.9054967608188089
14829,0.9756079902258088
14830,0.9990127107865944
14834,0.9990127107865944
14837,0.9756079902258088
14841,0.9990127107865944
14842,0.9756079902258088
14843,0.9756079902258088
14847,0.9990127107865944
14849,0.9513409782217727
14852,0.9990127107865944
14854,0.976572149374999
14855,0.9756079902258088
14864,0.9990127107865944
14866,0.9751262676739462
14869,0.9751262676739462
14877,0.9756079902258088
14878,0.9059440856676877
14881,0.9997530862621101
14885,0.9751262676739462
14890,0.9756079902258088
14892,0.9751262676739462
14897,0.9990127107865944
14900,0.9995062334906143
14901,0.9513409782217727
14902,0.9756079902258088
14904,0.9267616913130139
14908,0.9522811551343663
14916,0.9520460238348301
14918,0.9995062334906143
14922,0.9770545862075101
14927,0.9295120658187219
14928,0.9990127107865944
14931,0.9746447829805465
14932,0.9751262676739462
14937,0.9995062334906143
14941,0.9290531038905507
14943,0.9975336043031973
14946,0.9997530862621101
14953,0.9751262676739462
14957,0.8620745907328652
14964,0.9995062334906143
14967,0.9980263963131797
14969,0.9985194317675573
14973,0.9741635360281632
14974,0.9054967608188089
14985,0.9990127107865944
14990,0.976572149374999
14992,0.9990127107865944
14994,0.9518109505924418
14995,0.9751262676739462
14999,0.9741635360281632
15001,0.9756079902258088
15003,0.9995062334906143
15005,0.9285943685824087
15006,0.8625004645766027
15008,0.9741635360281632
15012,0.9746447829805465
15018,0.9760899507536389
15020,0.9995062334906143
15021,0.9513409782217727
15023,0.9980263963131797
15031,0.9743810269347496
15033,0.9717504209925463
15035,0.9989192155623005
15036,0.9738543366614641
15039,0.9733279310844487
15042,0.9983792614580116
15043,0.9468551731309925
15044,0.9994594616903181
15049,0.9994594616903181
15052,0.9743810269347496
15055,0.9728018100498141
15056,0.9983792614580116
15057,0.9989192155623005
15058,0.945320568458218
15060,0.9216005867001964
15071,0.9994594616903181
15073,0.9738543366614641
15074,0.9216005867001964
15075,0.9463433616361947
15077,0.9994594616903181
15079,0.9733279310844487
15080,0.9717504209925463
15082,0.9733279310844487
15088,0.9733279310844487
15094,0.9994594616903181
15097,0.9978395992196016
15098,0.9741176462014518
15100,0.9738543366614641
15101,0.9983792614580116
15102,0.9983792614580116
15104,0.9738543366614641
15106,0.9983792614580116
15107,0.9738543366614641
15112,0.9749080020582775
15114,0.9473672614291334
15115,0.9728018100498141
15116,0.9978395992196016
15124,0.9468551731309925
15125,0.9476234094262368
15126,0.9728018100498141
15134,0.9733279310844487
15136,0.9473672614291334
15138,0.9733279310844487
15140,0.9211024262768597
15148,0.9733279310844487
15149,0.9733279310844487
15154,0.9730648350089487
15157,0.9228471667916628
15158,0.9994594616903181
15162,0.9989192155623005
15164,0.972538856187822
15165,0.9994594616903181
15167,0.9994594616903181
15168,0.9733279310844487
15174,0.9473672614291334
15175,0.9735910982955427
15176,0.9738543366614641
15180,0.9994594616903181
15181,0.9738543366614641
15182,0.9733279310844487
15184,0.9240954330386578
15186,0.9473672614291334
15189,0.9728018100498141
15193,0.9989192155623005
15196,0.9989192155623005
15198,0.9738543366614641
15200,0.9994594616903181
15203,0.9994594616903181
15204,0.9754352621861038
15206,0.9994594616903181
15207,0.9728018100498141
15208,0.9738543366614641
15215,0.9733279310844487
15216,0.9743810269347496
15218,0.9751715964870216
15219,0.9994594616903181
15221,0.9738543366614641
15222,0.9991893021134742
15223,0.9733279310844487
15224,0.9994594616903181
15225,0.9733279310844487
15229,0.9458318267951171
15232,0.9728018100498141
15234,0.9722759734037544
15238,0.9473672614291334
15240,0.9733279310844487
15243,0.9749080020582775
15244,0.9707001682602096
15248,0.9989192155623005
15250,0.9733279310844487
15254,0.9733279310844487
15255,0.9722759734037544
15256,0.9738543366614641
15260,0.9225977159538565
15262,0.9989192155623005
15266,0.9994594616903181
15268,0.9478796266803211
15269,0.9463433616361947
15275,0.9738543366614641
15276,0.9733279310844487
15278,0.9468551731309925
15280,0.9983792614580116
15282,0.9728018100498141
15283,0.9994594616903181
15285,0.9733279310844487
15286,0.9722759734037544
15290,0.9468551731309925
15291,0.9216005867001964
15292,0.9722759734037544
15294,0.9754352621861038
15299,0.9733279310844487
15300,0.9230966850756803
15303,0.9458318267951171
15306,0.9733279310844487
15307,0.9211024262768597
15308,0.9994594616903181
15312,0.9722759734037544
15319,0.9728018100498141
15320,0.9483922690343403
15326,0.9468551731309925
15329,0.9468551731309925
15330,0.9983792614580116
15332,0.9733279310844487
15334,0.9997296943125767
15339,0.9733279310844487
15344,0.9728018100498141
15345,0.9983792614580116
15347,0.9211024262768597
15349,0.9994594616903181
15351,0.9994594616903181
15352,0.9728018100498141
15356,0.945320568458218
15357,0.9743810269347496
15359,0.9738543366614641
15363,0.9994594616903181
15372,0.9994594616903181
15374,0.9743810269347496
15376,0.9989192155623005
15378,0.9733279310844487
15382,0.9749080020582775
15383,0.9994594616903181
15386,0.9983792614580116
15387,0.9733279310844487
15395,0.9216005867001964
15396,0.9733279310844487
15398,0.9994594616903181
15399,0.9738543366614641
15400,0.9473672614291334
15405,0.9738543366614641
15407,0.9994594616903181
15411,0.9733279310844487
15413,0.9722759734037544
15415,0.9994594616903181
15416,0.9220990165439584
15419,0.9989192155623005
15423,0.9743810269347496
15424,0.9728018100498141
15428,0.9994594616903181
15434,0.9994594616903181
15435,0.9728018100498141
15440,0.9989192155623005
15446,0.9483922690343403
15448,0.9989192155623005
15450,0.9733279310844487
15453,0.9738543366614641
15455,0.9473672614291334
15458,0.9733279310844487
15459,0.9473672614291334
15461,0.9728018100498141
15462,0.9235959240552983
15464,0.9759628074723672
15466,0.9733279310844487
15469,0.9733279310844487
15471,0.9983792614580116
15472,0.9225977159538565
15477,0.9989192155623005
15481,0.9994594616903181
15482,0.897504728027736
15486,0.9738543366614641
15489,0.9499318602124494
15496,0.9223483325440305
15499,0.8730942239536477
15500,0.9989192155623005
15501,0.9478796266803211
15502,0.9733279310844487
15509,0.9728018100498141
15510,0.9733279310844487
15512,0.9728018100498141
15513,0.9717504209925463
15522,0.9994594616903181
15525,0.9994594616903181
15529,0.9989192155623005
15531,0.9733279310844487
15532,0.9989192155623005
15535,0.9749080020582775
15536,0.9989192155623005
15540,0.9733279310844487
15550,0.9206045351283161
15552,0.9749080020582775
15554,0.9994594616903181
15555,0.9220990165439584
15556,0.9994594616903181
15557,0.9733279310844487
15558,0.9989192155623005
15561,0.9722759734037544
15565,0.9738543366614641
15566,0.9989192155623005
15567,0.9220990165439584
15569,0.9722759734037544
15577,0.9728018100498141
15581,0.9994594616903181
15582,0.9728018100498141
15583,0.9211024262768597
15584,0.9994594616903181
15589,0.9733279310844487
15590,0.9994594616903181
15592,0.9733279310844487
15603,0.9463433616361947
15604,0.9738543366614641
15606,0.9738543366614641
15607,0.9733279310844487
15609,0.9733279310844487
15611,0.9994594616903181
15614,0.9473672614291334
15615,0.9225977159538565
15619,0.9994594616903181
15620,0.9728018100498141
15621,0.9994594616903181
15622,0.9994594616903181
15628,0.9989192155623005
15631,0.9978395992196016
15633,0.9983792614580116
15636,0.946599232792529
15638,0.9211024262768597
15641,0.9746444788806067
15645,0.9994594616903181
15646,0.9728018100498141
15648,0.9738543366614641
15649,0.9994594616903181
15656,0.9478796266803211
15659,0.9994594616903181
15667,0.9994594616903181
15669,0.9994594616903181
15670,0.9499318602124494
15673,0.9738543366614641
15674,0.9994594616903181
15675,0.9738543366614641
15676,0.9989192155623005
15681,0.9473672614291334
15683,0.9733279310844487
15685,0.9994594616903181
15688,0.9717504209925463
15689,0.9483922690343403
15690,0.9989192155623005
15691,0.9989192155623005
15693,0.9473672614291334
15696,0.9717504209925463
15701,0.9733279310844487
15704,0.9989192155623005
15706,0.9989192155623005
15709,0.9738543366614641
15710,0.9728018100498141
15715,0.9728018100498141
15716,0.9991893021134742
15719,0.9220990165439584
15721,0.9728018100498141
15722,0.9733279310844487
15723,0.9468551731309925
15724,0.9728018100498141
15735,0.9733279310844487
15737,0.9733279310844487
15739,0.9738543366614641
15740,0.9728018100498141
15742,0.9986492020170575
15744,0.9989192155623005
15749,0.9733279310844487
15751,0.9989192155623005
15753,0.9225977159538565
15758,0.9994594616903181
15762,0.9994594616903181
15763,0.8955657581128936
15767,0.9743810269347496
15770,0.9738543366614641
15771,0.9994594616903181
15772,0.9733279310844487
15773,0.9983792614580116
15774,0.9994594616903181
15775,0.8960501075234045
15780,0.9722759734037544
15783,0.9473672614291334
15785,0.9989192155623005
15786,0.9738543366614641
15787,0.9994594616903181
15793,0.9728018100498141
15796,0.9230966850756803
15797,0.9994594616903181
15799,0.9478796266803211
15806,0.9225977159538565
15808,0.9989192155623005
15812,0.9989192155623005
15814,0.9245952121717851
15815,0.9728018100498141
15816,0.9994594616903181
15820,0.9743810269347496
15822,0.9749080020582775
15826,0.9733279310844487
15830,0.9983792614580116
15832,0.9983792614580116
15833,0.9473672614291334
15834,0.9733279310844487
15836,0.9707001682602096
15840,0.9728018100498141
15841,0.9743810269347496
15843,0.9997296943125767
15844,0.9499318602124494
15846,0.9728018100498141
15849,0.9733279310844487
15851,0.9764906380712906
15854,0.9994594616903181
15856,0.9989192155623005
15860,0.9733279310844487
15866,0.9733279310844487
15867,0.9722759734037544
15869,0.9733279310844487
15872,0.9733279310844487
15873,0.9489051886410568
15874,0.9478796266803211
15879,0.9733279310844487
15880,0.9728018100498141
15888,0.9722759734037544
15889,0.9994594616903181
15890,0.9994594616903181
15891,0.897504728027736
15896,0.9728018100498141
15897,0.9994594616903181
15898,0.9458318267951171
15901,0.9230966850756803
15904,0.9463433616361947
15909,0.9499318602124494
15911,0.9989192155623005
15921,0.9728018100498141
15925,0.9994594616903181
15930,0.9701754676320502
15931,0.9743810269347496
15932,0.9733279310844487
15935,0.9733279310844487
15936,0.9483922690343403
15937,0.9738543366614641
15939,0.9994594616903181
15940,0.9989192155623005
15942,0.9733279310844487
15945,0.9994594616903181
15949,0.9738543366614641
15950,0.9989192155623005
15952,0.9994594616903181
15954,0.9473672614291334
15955,0.9994594616903181
15956,0.9994594616903181
15957,0.8965347188849218
15960,0.9733279310844487
15963,0.9478796266803211
15965,0.9989192155623005
15967,0.9994594616903181
15970,0.9468551731309925
15971,0.9483922690343403
15972,0.9743810269347496
15974,0.9722759734037544
15975,0.9994594616903181
15978,0.9733279310844487
15984,0.9994594616903181
15985,0.9728018100498141
15986,0.9738543366614641
15992,0.9991893021134742
15993,0.9728018100498141
15996,0.9989192155623005
15997,0.9733279310844487
16001,0.9751715964870216
16002,0.9989192155623005
16004,0.9473672614291334
16005,0.9733279310844487
16006,0.9989192155623005
16008,0.9738543366614641
16011,0.9983792614580116
16012,0.9749080020582775
16016,0.9463433616361947
16017,0.9989192155623005
16020,0.9494183856504171
16021,0.9733279310844487
16023,0.9989192155623005
16027,0.9994594616903181
16031,0.9722759734037544
16034,0.9994594616903181
16037,0.8738026138859658
16041,0.9994594616903181
16042,0.9473672614291334
16043,0.9483922690343403
16045,0.9201069131090123
16048,0.8500367644145264
16049,0.9994594616903181
16050,0.9994594616903181
16053,0.945320568458218
16057,0.9468551731309925
16059,0.9733279310844487
16060,0.9754352621861038
16061,0.9730648350089487
16063,0.9994594616903181
16064,0.8970195923391163
16065,0.9991893021134742
16068,0.9735910982955427
16074,0.9738543366614641
16077,0.9728018100498141
16082,0.9978395992196016
16087,0.9738543366614641
16088,0.9733279310844487
16090,0.9458318267951171
16096,0.9994594616903181
16097,0.9733279310844487
16098,0.9728018100498141
16100,0.9749080020582775
16102,0.9978395992196016
16105,0.897504728027736
16106,0.9220990165439584
16110,0.9994594616903181
16111,0.9201069131090123
16114,0.9728018100498141
16118,0.9473672614291334
16121,0.9989192155623005
16123,0.9994594616903181
16124,0.9730648350089487
16126,0.9728018100498141
16127,0.9743810269347496
16130,0.9738543366614641
16131,0.9722759734037544
16134,0.9983792614580116
16135,0.9733279310844487
16138,0.9733279310844487
16147,0.9989192155623005
16152,0.9994594616903181
16155,0.9983792614580116
16157,0.9211024262768597
16160,0.9733279310844487
16161,0.9743810269347496
16162,0.9989192155623005
16165,0.9994594616903181
16168,0.9489051886410568
16169,0.9468551731309925
16170,0.9722759734037544
16171,0.9728018100498141
16172,0.9983792614580116
16175,0.9220990165439584
16176,0.9738543366614641
16177,0.9733279310844487
16180,0.9983792614580116
16183,0.9717504209925463
16184,0.9738543366614641
16187,0.9733279310844487
16190,0.9989192155623005
16191,0.9725634358523852
16194,0.9719879319087414
16195,0.8888818432822315
16199,0.9161242050026581
16200,0.9988168716850682
16201,0.9161242050026581
16202,0.9428053050774754
16204,0.9988168716850682
16207,0.9708379454647281
16212,0.9702634625614465
16217,0.9725634358523852
16218,0.9994082607648729
16221,0.9702634625614465
16223,0.9714127685133609
16225,0.9714127685133609
16230,0.9708379454647281
16231,0.9691155163859462
16235,0.9714127685133609
16237,0.9408541168461211
16238,0.9714127685133609
16242,0.9994082607648729
16244,0.9708379454647281
16250,0.9691155163859462
16253,0.9691155163859462
16254,0.9425263163541744
16255,0.9139577024126836
16258,0.9994082607648729
16261,0.9442014878970466
16262,0.9994082607648729
16263,0.9696893196022386
16264,0.9988168716850682
16269,0.9982258325533852
16271,0.9708379454647281
16275,0.9708379454647281
16278,0.9691155163859462
16279,0.9425263163541744
16286,0.9708379454647281
16290,0.9994082607648729
16292,0.9702634625614465
16298,0.9714127685133609
16299,0.9994082607648729
16301,0.9991125224685081
16302,0.9988168716850682
16306,0.9419685865526478
16308,0.9994082607648729
16311,0.9139577024126836
16313,0.8865173549623876
16314,0.9988168716850682
16315,0.9994082607648729
16318,0.9144988472610865
16321,0.9725634358523852
16322,0.9419685865526478
16324,0.9408541168461211
16327,0.9430843763817148
16329,0.9708379454647281
16331,0.9994082607648729
16334,0.9725634358523852
16335,0.9714127685133609
16336,0.9994082607648729
16340,0.9976351431627459
16341,0.9725634358523852
16346,0.9414111867817274
16347,0.9430843763817148
16348,0.9994082607648729
16352,0.9419685865526478
16356,0.9702634625614465
16362,0.9714127685133609
16366,0.9994082607648729
16368,0.9419685865526478
16375,0.9708379454647281
16380,0.9430843763817148
16381,0.9708379454647281
16384,0.9725634358523852
16385,0.9708379454647281
16387,0.9708379454647281
16391,0.8883558570201693
16392,0.9988168716850682
16395,0.9708379454647281
16397,0.9994082607648729
16401,0.9994082607648729
16403,0.9994082607648729
16405,0.9414111867817274
16407,0.9702634625614465
16411,0.9702634625614465
16414,0.9994082607648729
16415,0.9428053050774754
16416,0.9994082607648729
16417,0.9994082607648729
16419,0.915040312515725
16425,0.9414111867817274
16428,0.9430843763817148
16432,0.9708379454647281
16433,0.9425263163541744
16434,0.9702634625614465
16437,0.9708379454647281
16446,0.9714127685133609
16447,0.9428053050774754
16450,0.9994082607648729
16452,0.9719879319087414
16454,0.9982258325533852
16455,0.9442014878970466
16458,0.9988168716850682
16460,0.9708379454647281
16461,0.9708379454647281
16463,0.9702634625614465
16465,0.9982258325533852
16468,0.9988168716850682
16469,0.9447605397762321
16470,0.9714127685133609
16478,0.9708379454647281
16481,0.9994082607648729
16482,0.9708379454647281
16484,0.9696893196022386
16485,0.9696893196022386
16487,0.9719879319087414
16489,0.9702634625614465
16496,0.9155820983663084
16498,0.9994082607648729
16500,0.9708379454647281
16501,0.9994082607648729
16511,0.9994082607648729
16512,0.8629602224930221
16514,0.9430843763817148
16518,0.9708379454647281
16519,0.9714127685133609
16520,0.8878301820048154
16524,0.9696893196022386
16526,0.915040312515725
16531,0.9144988472610865
16535,0.9419685865526478
16537,0.9702634625614465
16539,0.9714127685133609
16546,0.9430843763817148
16547,0.9702634625614465
16548,0.9696893196022386
16550,0.9702634625614465
16552,0.9708379454647281
16553,0.9982258325533852
16554,0.9994082607648729
16555,0.8883558570201693
16560,0.9994082607648729
16567,0.9691155163859462
16570,0.9702634625614465
16576,0.9161242050026581
16577,0.9414111867817274
16578,0.9708379454647281
16579,0.9430843763817148
16581,0.9982258325533852
16585,0.9997040866000663
16588,0.9994082607648729
16590,0.9425263163541744
16592,0.9988168716850682
16595,0.9708379454647281
16596,0.9714127685133609
16597,0.9419685865526478
16598,0.9708379454647281
16599,0.9994082607648729
16604,0.9702634625614465
16608,0.9696893196022386
16610,0.9994082607648729
16612,0.9147695398257721
16614,0.9708379454647281
16619,0.9691155163859462
16620,0.9994082607648729
16627,0.9988168716850682
16630,0.9994082607648729
16632,0.9725634358523852
16633,0.9988168716850682
16634,0.9708379454647281
16636,0.9997040866000663
16641,0.9991125224685081
16642,0.9408541168461211
16647,0.9714127685133609
16648,0.915040312515725
16651,0.9994082607648729
16654,0.9430843763817148
16656,0.9414111867817274
16657,0.9708379454647281
16660,0.9144988472610865
16661,0.9436427668307926
16662,0.9425263163541744
16663,0.9708379454647281
16665,0.9994082607648729
16670,0.9988168716850682
16674,0.973715466191123
16677,0.9994082607648729
16686,0.9994082607648729
16690,0.9717003076551158
16692,0.9708379454647281
16693,0.9685420527115302
16694,0.9430843763817148
16696,0.9408541168461211
16699,0.9988168716850682
16700,0.9994082607648729
16702,0.9714127685133609
16703,0.9436427668307926
16709,0.9717003076551158
16710,0.9696893196022386
16711,0.9988168716850682
16714,0.9982258325533852
16718,0.9123361884094802
16724,0.9994082607648729
16725,0.970550661507501
16726,0.9714127685133609
16727,0.9430843763817148
16731,0.9702634625614465
16732,0.9725634358523852
16733,0.9994082607648729
16737,0.9982258325533852
16740,0.9702634625614465
16741,0.9994082607648729
16743,0.9425263163541744
16746,0.9414111867817274
16750,0.970550661507501
16751,0.9702634625614465
16752,0.9708379454647281
16754,0.9714127685133609
16755,0.9994082607648729
16761,0.9414111867817274
16762,0.9696893196022386
16767,0.9691155163859462
16778,0.9719879319087414
16783,0.9708379454647281
16785,0.9714127685133609
16790,0.9719879319087414
16793,0.9988168716850682
16795,0.9430843763817148
16797,0.9714127685133609
16798,0.9419685865526478
16805,0.9702634625614465
16806,0.9425263163541744
16807,0.9714127685133609
16810,0.915040312515725
16811,0.9994082607648729
16812,0.9419685865526478
16815,0.9419685865526478
16817,0.9696893196022386
16820,0.9408541168461211
16822,0.9994082607648729
16824,0.9425263163541744
16825,0.9425263163541744
16827,0.9994082607648729
16830,0.9708379454647281
16839,0.9134168777809194
16840,0.8873048180519932
16844,0.9696893196022386
16845,0.9988168716850682
16846,0.9994082607648729
16849,0.9708379454647281
16850,0.9679689283780701
16851,0.9708379454647281
16855,0.9696893196022386
16856,0.9708379454647281
16858,0.9719879319087414
16860,0.9714127685133609
16861,0.9419685865526478
16869,0.9711253144582912
16870,0.9708379454647281
16871,0.9696893196022386
16875,0.9994082607648729
16877,0.9419685865526478
16880,0.9988168716850682
16881,0.9702634625614465
16884,0.9719879319087414
16886,0.9442014878970466
16887,0.9714127685133609
16889,0.9988168716850682
16890,0.9708379454647281
16894,0.9994082607648729
16897,0.9144988472610865
16898,0.9144988472610865
16908,0.9155820983663084
16913,0.9725634358523852
16914,0.9714127685133609
16917,0.9708379454647281
16918,0.9714127685133609
16920,0.9702634625614465
16922,0.9714127685133609
16926,0.9430843763817148
16931,0.9988168716850682
16935,0.9436427668307926
16938,0.9436427668307926
16939,0.9988168716850682
16940,0.9696893196022386
16945,0.9988168716850682
16947,0.9708379454647281
16948,0.9714127685133609
16950,0.9725634358523852
16951,0.9425263163541744
16952,0.9702634625614465
16957,0.9725634358523852
16960,0.9994082607648729
16961,0.9994082607648729
16963,0.9725634358523852
16967,0.9994082607648729
16969,0.9696893196022386
16970,0.9988168716850682
16974,0.9988168716850682
16975,0.9702634625614465
16979,0.9994082607648729
16981,0.9155820983663084
16983,0.9988168716850682
16984,0.9425263163541744
16988,0.9696893196022386
16989,0.9708379454647281
16990,0.9702634625614465
16996,0.9702634625614465
17000,0.9714127685133609
17001,0.9719879319087414
17002,0.9994082607648729
17005,0.9994082607648729
17012,0.9702634625614465
17013,0.9708379454647281
17014,0.9994082607648729
17015,0.9994082607648729
17016,0.9982258325533852
17017,0.8888818432822315
17019,0.9430843763817148
17022,0.9988168716850682
17023,0.9708379454647281
17025,0.9997040866000663
17029,0.9425263163541744
17032,0.8867797649776344
17033,0.9982258325533852
17036,0.9425263163541744
17039,0.9714127685133609
17042,0.9994082607648729
17043,0.9994082607648729
17045,0.9702634625614465
17053,0.8883558570201693
17056,0.9708379454647281
17057,0.9702634625614465
17062,0.9708379454647281
17063,0.9708379454647281
17067,0.9702634625614465
17068,0.9725634358523852
17070,0.9708379454647281
17072,0.9696893196022386
17077,0.9436427668307926
17079,0.9985213083886567
17085,0.9994082607648729
17092,0.9691155163859462
17094,0.9708379454647281
17100,0.9719879319087414
17102,0.9725634358523852
17104,0.9702634625614465
17108,0.9708379454647281
17110,0.9419685865526478
17113,0.9994082607648729
17121,0.9711253144582912
17124,0.9994082607648729
17125,0.9714127685133609
17128,0.9425263163541744
17131,0.9408541168461211
17133,0.9166666326147082
17137,0.9430843763817148
17139,0.9994082607648729
17141,0.9430843763817148
17143,0.9719879319087414
17148,0.9436427668307926
17151,0.9708379454647281
17155,0.9994082607648729
17157,0.9442014878970466
17159,0.9691155163859462
17161,0.9708379454647281
17162,0.9714127685133609
17164,0.9994082607648729
17165,0.9731392805459277
17167,0.9708379454647281
17170,0.9702634625614465
17171,0.9982258325533852
17172,0.9691155163859462
17179,0.9994082607648729
17183,0.9139577024126836
17188,0.9714127685133609
17189,0.9708379454647281
17190,0.9696893196022386
17194,0.9988168716850682
17195,0.9725634358523852
17199,0.9144988472610865
17200,0.9988168716850682
17203,0.9708379454647281
17204,0.9430843763817148
17207,0.9414111867817274
17209,0.9719879319087414
17210,0.9988168716850682
17211,0.9719879319087414
17216,0.9994082607648729
17217,0.970550661507501
17225,0.9425263163541744
17228,0.9714127685133609
17229,0.9691155163859462
17230,0.9714127685133609
17236,0.9691155163859462
17239,0.9982258325533852
17241,0.8886188112338466
17245,0.9144988472610865
17250,0.9994082607648729
17251,0.9708379454647281
17253,0.9425263163541744
17254,0.9702634625614465
17255,0.9714127685133609
17257,0.9708379454647281
17260,0.9994082607648729
17261,0.9696893196022386
17264,0.9425263163541744
17266,0.9988168716850682
17272,0.9714127685133609
17276,0.9976351431627459
17277,0.9994082607648729
17280,0.9714127685133609
17283,0.9988168716850682
17285,0.9425263163541744
17287,0.9997040866000663
17289,0.9988168716850682
17290,0.9430843763817148
17291,0.9708379454647281
17296,0.9691155163859462
17297,0.9414111867817274
17298,0.9702634625614465
17299,0.9702634625614465
17301,0.9988168716850682
17302,0.9994082607648729
17303,0.9725634358523852
17305,0.9994082607648729
17306,0.9994082607648729
17307,0.9982258325533852
17308,0.9691155163859462
17310,0.9717003076551158
17315,0.9714127685133609
17316,0.9696893196022386
17317,0.9994082607648729
17320,0.8878301820048154
17323,0.9708379454647281
17326,0.9719879319087414
17328,0.9687468796493653
17331,0.9993522115519815
17334,0.9681193366116746
17336,0.9674922000891142
17338,0.9993522115519815
17339,0.9681193366116746
17343,0.9681193366116746
17345,0.9993522115519815
17347,0.9993522115519815
17357,0.87844702860322
17358,0.9993522115519815
17360,0.9993522115519815
17363,0.9684330572996634
17364,0.9674922000891142
17367,0.9073747371658756
17369,0.9681193366116746
17371,0.9665522569451428
17372,0.9082571319428611
17377,0.9993522115519815
17378,0.9693748294656931
17379,0.9681193366116746
17380,0.9668654698183484
17389,0.9671787841887088
17390,0.9366479069272428
17391,0.9993522115519815
17393,0.9987048427338364
17394,0.9681193366116746
17395,0.9674922000891142
17397,0.9687468796493653
17400,0.9993522115519815
17405,0.9993522115519815
17406,0.9990284747061684
17408,0.9687468796493653
17410,0.9366479069272428
17413,0.9668654698183484
17415,0.9993522115519815
17419,0.9681193366116746
17422,0.9681193366116746
17424,0.9674922000891142
17425,0.9674922000891142
17426,0.9987048427338364
17430,0.9993522115519815
17431,0.8795862311016488
17434,0.9987048427338364
17437,0.9681193366116746
17441,0.9372550499214288
17443,0.9993522115519815
17444,0.9378625864707734
17446,0.9993522115519815
17447,0.9366479069272428
17448,0.9674922000891142
17454,0.9993522115519815
17455,0.9656132269797105
17461,0.9674922000891142
17467,0.997411362900017
17468,0.9987048427338364
17469,0.9990284747061684
17472,0.9372550499214288
17473,0.9668654698183484
17474,0.879016445302105
17479,0.9681193366116746
17482,0.9687468796493653
17483,0.9980578932737333
17484,0.9693748294656931
17485,0.9372550499214288
17487,0.9079629050469943
17491,0.9993522115519815
17498,0.9073747371658756
17500,0.9067869502931157
17505,0.9693748294656931
17506,0.9987048427338364
17508,0.9079629050469943
17514,0.9681193366116746
17516,0.9993522115519815
17519,0.9706319504891396
17521,0.9073747371658756
17522,0.9993522115519815
17523,0.9681193366116746
17524,0.9993522115519815
17526,0.997411362900017
17528,0.9674922000891142
17533,0.9674922000891142
17534,0.9681193366116746
17536,0.8787316908300274
17539,0.9687468796493653
17540,0.9681193366116746
17543,0.9681193366116746
17544,0.9674922000891142
17546,0.9678057175524656
17548,0.9674922000891142
17550,0.9681193366116746
17551,0.9681193366116746
17553,0.9987048427338364
17558,0.9662391455362122
17568,0.9993522115519815
17569,0.9681193366116746
17571,0.906199544181902
17573,0.9693748294656931
17576,0.938470516830382
17577,0.9993522115519815
17578,0.9366479069272428
17582,0.938470516830382
17583,0.9668654698183484
17586,0.9681193366116746
17587,0.9996760533052602
17588,0.9993522115519815
17591,0.9681193366116746
17595,0.9348288367270557
17597,0.9993522115519815
17599,0.935434800584749
17600,0.9687468796493653
17602,0.9993522115519815
17605,0.9674922000891142
17607,0.9993522115519815
17610,0.9993522115519815
17614,0.9674922000891142
17618,0.8795862311016488
17621,0.9091403848223597
17623,0.997411362900017
17626,0.850441554579846
17627,0.9987048427338364
17629,0.9674922000891142
17631,0.9674922000891142
17632,0.9687468796493653
17635,0.9085514541834447
17636,0.9674922000891142
17639,0.9693748294656931
17645,0.9993522115519815
17647,0.9681193366116746
17650,0.9674922000891142
17653,0.9987048427338364
17655,0.9681193366116746
17657,0.907668773464958
17658,0.9700031863243351
17659,0.9987048427338364
17666,0.9693748294656931
17670,0.9668654698183484
17672,0.9665522569451428
17676,0.9681193366116746
17680,0.9687468796493653
17681,0.9681193366116746
17683,0.9993522115519815
17684,0.9693748294656931
17687,0.9980578932737333
17688,0.9700031863243351
17690,0.9681193366116746
17691,0.9980578932737333
17701,0.9993522115519815
17703,0.9996760533052602
17704,0.9980578932737333
17706,0.8778779807658947
17711,0.9700031863243351
17714,0.9681193366116746
17718,0.9993522115519815
17719,0.9668654698183484
17721,0.9993522115519815
